  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2  Displacement0  Displacement1  Displacement2
 1.53200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01725009e-03  -1.51766727e-06   8.59457272e-24   2.19801499e-05   8.13203462e-04   0.00000000e+00
 1.53300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724914e-03  -1.52356357e-06   7.54021808e-23   2.19801509e-05   8.13203484e-04   0.00000000e+00
 1.53400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01725003e-03  -1.52006986e-06  -3.61840206e-24   2.19801499e-05   8.13203438e-04   0.00000000e+00
 1.53500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724827e-03  -1.52048075e-06  -8.61377902e-25   2.19801491e-05   8.13203519e-04   0.00000000e+00
 1.53600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724997e-03  -1.52357558e-06  -8.24174051e-23   2.19801507e-05   8.13203609e-04   0.00000000e+00
 1.53700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724867e-03  -1.51799834e-06   2.72899343e-24   2.19801509e-05   8.13203618e-04   0.00000000e+00
 1.53800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724967e-03  -1.52446842e-06   2.31748699e-24   2.19801494e-05   8.13203713e-04   0.00000000e+00
 1.53900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724865e-03  -1.51817443e-06  -7.32607085e-24   2.19801495e-05   8.13203693e-04   0.00000000e+00
 1.54000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724965e-03  -1.52321886e-06  -8.07720669e-23   2.19801501e-05   8.13203687e-04   0.00000000e+00
 1.54100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724845e-03  -1.52004877e-06  -8.71200459e-23   2.19801500e-05   8.13203675e-04   0.00000000e+00
 1.54200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724982e-03  -1.52079718e-06  -7.06341971e-24   2.19801498e-05   8.13203749e-04   0.00000000e+00
 1.54300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724778e-03  -1.52306190e-06   2.39868798e-24   2.19801494e-05   8.13203821e-04   0.00000000e+00
 1.54400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724980e-03  -1.51857163e-06  -3.56517682e-25   2.19801497e-05   8.13203858e-04   0.00000000e+00
 1.54500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724842e-03  -1.52398041e-06   3.31238474e-24   2.19801503e-05   8.13203923e-04   0.00000000e+00
 1.54600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724929e-03  -1.51843529e-06  -5.04934647e-25   2.19801491e-05   8.13203900e-04   0.00000000e+00
 1.54700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724821e-03  -1.52313520e-06   4.21992919e-24   2.19801489e-05   8.13203922e-04   0.00000000e+00
 1.54800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724968e-03  -1.52008761e-06  -7.97533029e-23   2.19801501e-05   8.13203918e-04   0.00000000e+00
 1.54900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724783e-03  -1.52083612e-06  -5.98895858e-24   2.19801495e-05   8.13203978e-04   0.00000000e+00
 1.55000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724941e-03  -1.52281825e-06  -1.55069254e-22   2.19801486e-05   8.13204049e-04   0.00000000e+00
 1.55100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724815e-03  -1.51892152e-06  -1.59854059e-22   2.19801497e-05   8.13204079e-04   0.00000000e+00
 1.55200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724917e-03  -1.52348218e-06   2.04772902e-26   2.19801495e-05   8.13204128e-04   0.00000000e+00
 1.55300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724804e-03  -1.51987121e-06  -1.01377871e-23   2.19801487e-05   8.13203955e-04   0.00000000e+00
 1.55400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724970e-03  -1.51972783e-06  -7.19041977e-24   2.19801484e-05   8.13204067e-04   0.00000000e+00
 1.55500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724683e-03  -1.52479974e-06  -1.53834196e-24   2.19801491e-05   8.13204203e-04   0.00000000e+00
 1.55600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724980e-03  -1.51653478e-06  -2.79617174e-24   2.19801502e-05   8.13204188e-04   0.00000000e+00
 1.55700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724764e-03  -1.52579080e-06  -4.19442732e-24   2.19801495e-05   8.13204307e-04   0.00000000e+00
 1.55800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724910e-03  -1.51697377e-06  -8.16314429e-23   2.19801479e-05   8.13204210e-04   0.00000000e+00
 1.55900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724777e-03  -1.52377288e-06  -8.07548712e-23   2.19801488e-05   8.13204162e-04   0.00000000e+00
 1.56000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724937e-03  -1.52044368e-06   8.74059447e-23   2.19801505e-05   8.13203993e-04   0.00000000e+00
 1.56100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724749e-03  -1.51873723e-06  -4.35347943e-24   2.19801493e-05   8.13204056e-04   0.00000000e+00
 1.56200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724869e-03  -1.52602765e-06  -4.68305433e-24   2.19801480e-05   8.13204221e-04   0.00000000e+00
 1.56300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724826e-03  -1.51581818e-06  -3.07377703e-24   2.19801500e-05   8.13204238e-04   0.00000000e+00
 1.56400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724841e-03  -1.52627083e-06  -9.24298059e-23   2.19801498e-05   8.13204304e-04   0.00000000e+00
 1.56500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724764e-03  -1.51668869e-06   7.32491486e-24   2.19801486e-05   8.13204216e-04   0.00000000e+00
 1.56600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724893e-03  -1.52414511e-06   8.21180162e-23   2.19801492e-05   8.13204255e-04   0.00000000e+00
 1.56700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724765e-03  -1.52003311e-06   1.67839086e-24   2.19801494e-05   8.13204133e-04   0.00000000e+00
 1.56800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724871e-03  -1.51976357e-06   9.04954783e-24   2.19801489e-05   8.13204209e-04   0.00000000e+00
 1.56900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724749e-03  -1.52460683e-06  -1.56305412e-24   2.19801495e-05   8.13204326e-04   0.00000000e+00
 1.57000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724878e-03  -1.51691735e-06  -8.94967575e-23   2.19801494e-05   8.13204304e-04   0.00000000e+00
 1.57100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724720e-03  -1.52547595e-06  -8.94756938e-23   2.19801491e-05   8.13204412e-04   0.00000000e+00
 1.57200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724920e-03  -1.51729752e-06  -9.82401568e-24   2.19801493e-05   8.13204325e-04   0.00000000e+00
 1.57300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724678e-03  -1.52375844e-06  -5.41795533e-24   2.19801492e-05   8.13204333e-04   0.00000000e+00
 1.57400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724896e-03  -1.52019826e-06  -8.37373559e-23   2.19801490e-05   8.13204234e-04   0.00000000e+00
 1.57500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724718e-03  -1.51973348e-06   1.37529819e-23   2.19801494e-05   8.13204307e-04   0.00000000e+00
 1.57600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724840e-03  -1.52476932e-06  -8.61313395e-23   2.19801490e-05   8.13204436e-04   0.00000000e+00
 1.57700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724751e-03  -1.51670868e-06   9.06350865e-23   2.19801489e-05   8.13204443e-04   0.00000000e+00
 1.57800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724839e-03  -1.52580836e-06  -6.45108000e-24   2.19801491e-05   8.13204566e-04   0.00000000e+00
 1.57900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724729e-03  -1.51697465e-06   8.49161171e-23   2.19801488e-05   8.13204486e-04   0.00000000e+00
 1.58000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724839e-03  -1.52398313e-06   8.20478381e-24   2.19801487e-05   8.13204491e-04   0.00000000e+00
 1.58100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724755e-03  -1.51977514e-06   1.23065722e-23   2.19801494e-05   8.13204453e-04   0.00000000e+00
 1.58200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724801e-03  -1.52053222e-06  -8.04559633e-23   2.19801486e-05   8.13204488e-04   0.00000000e+00
 1.58300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724719e-03  -1.52358648e-06  -1.34453731e-24   2.19801484e-05   8.13204591e-04   0.00000000e+00
 1.58400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724906e-03  -1.51799806e-06   2.63469732e-24   2.19801493e-05   8.13204609e-04   0.00000000e+00
 1.58500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724664e-03  -1.52445147e-06   8.68386428e-23   2.19801486e-05   8.13204678e-04   0.00000000e+00
 1.58600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724873e-03  -1.51814715e-06  -8.57663041e-24   2.19801477e-05   8.13204661e-04   0.00000000e+00
 1.58700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724702e-03  -1.52255259e-06  -5.25921486e-24   2.19801490e-05   8.13204833e-04   0.00000000e+00
 1.58800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724892e-03  -1.52263742e-06  -2.62633974e-24   2.19801490e-05   8.13204747e-04   0.00000000e+00
 1.58900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724721e-03  -1.51721112e-06   8.26321943e-23   2.19801477e-05   8.13204635e-04   0.00000000e+00
 1.59000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724886e-03  -1.52584153e-06   2.90410723e-24   2.19801472e-05   8.13204746e-04   0.00000000e+00
 1.59100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724730e-03  -1.51685610e-06   3.35127665e-24   2.19801481e-05   8.13204709e-04   0.00000000e+00
 1.59200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724890e-03  -1.52472282e-06  -1.96109875e-24   2.19801483e-05   8.13204851e-04   0.00000000e+00
 1.59300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724764e-03  -1.51950383e-06   8.37957307e-23   2.19801473e-05   8.13204875e-04   0.00000000e+00
 1.59400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724846e-03  -1.52029009e-06  -7.72688453e-23   2.19801457e-05   8.13205018e-04   0.00000000e+00
 1.59500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724739e-03  -1.52469608e-06  -5.07713179e-24   2.19801468e-05   8.13205072e-04   0.00000000e+00
 1.59600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724972e-03  -1.51598424e-06   2.44292278e-24   2.19801487e-05   8.13205053e-04   0.00000000e+00
 1.59700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724658e-03  -1.52650580e-06  -4.78898556e-24   2.19801470e-05   8.13205154e-04   0.00000000e+00
 1.59800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724940e-03  -1.51603901e-06  -8.15198970e-23   2.19801454e-05   8.13205007e-04   0.00000000e+00
 1.59900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724785e-03  -1.52453062e-06  -9.37145028e-24   2.19801475e-05   8.13204967e-04   0.00000000e+00
 1.60000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724900e-03  -1.51883544e-06   8.89388346e-23   2.19801479e-05   8.13204924e-04   0.00000000e+00
 1.60100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724746e-03  -1.52209421e-06  -3.46119731e-24   2.19801472e-05   8.13204915e-04   0.00000000e+00
 1.60200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724944e-03  -1.52158007e-06  -3.35952723e-24   2.19801474e-05   8.13204876e-04   0.00000000e+00
 1.60300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724796e-03  -1.51954337e-06   9.50087038e-23   2.19801468e-05   8.13204885e-04   0.00000000e+00
 1.60400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724917e-03  -1.52354430e-06  -7.29900066e-24   2.19801466e-05   8.13204947e-04   0.00000000e+00
 1.60500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724797e-03  -1.51873600e-06  -8.98292437e-23   2.19801477e-05   8.13204906e-04   0.00000000e+00
 1.60600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724926e-03  -1.52333482e-06  -8.27454842e-23   2.19801468e-05   8.13205012e-04   0.00000000e+00
 1.60700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724814e-03  -1.52025727e-06   3.31374626e-24   2.19801461e-05   8.13204944e-04   0.00000000e+00
 1.60800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724956e-03  -1.51995838e-06   5.26716652e-24   2.19801463e-05   8.13205033e-04   0.00000000e+00
 1.60900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724748e-03  -1.52430687e-06  -1.50900633e-23   2.19801468e-05   8.13205113e-04   0.00000000e+00
 1.61000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724978e-03  -1.51693056e-06  -7.68077723e-23   2.19801472e-05   8.13205029e-04   0.00000000e+00
 1.61100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724827e-03  -1.52533756e-06   1.67355236e-22   2.19801465e-05   8.13205136e-04   0.00000000e+00
 1.61200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724929e-03  -1.51739990e-06  -1.51018631e-24   2.19801457e-05   8.13205020e-04   0.00000000e+00
 1.61300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724829e-03  -1.52349835e-06   9.09588960e-23   2.19801467e-05   8.13204938e-04   0.00000000e+00
 1.61400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724973e-03  -1.52000547e-06  -8.36103602e-23   2.19801478e-05   8.13204876e-04   0.00000000e+00
 1.61500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724800e-03  -1.52048829e-06   8.13426853e-23   2.19801468e-05   8.13204850e-04   0.00000000e+00
 1.61600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724961e-03  -1.52327704e-06   6.49219489e-25   2.19801456e-05   8.13204965e-04   0.00000000e+00
 1.61700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724854e-03  -1.51877710e-06   1.14491977e-23   2.19801473e-05   8.13204988e-04   0.00000000e+00
 1.61800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724936e-03  -1.52359692e-06   3.65881895e-24   2.19801474e-05   8.13204973e-04   0.00000000e+00
 1.61900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724828e-03  -1.51889235e-06  -1.13685164e-24   2.19801461e-05   8.13204949e-04   0.00000000e+00
 1.62000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724981e-03  -1.52282337e-06   1.67390618e-24   2.19801465e-05   8.13204965e-04   0.00000000e+00
 1.62100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724842e-03  -1.52039976e-06  -1.10340140e-23   2.19801466e-05   8.13204928e-04   0.00000000e+00
 1.62200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724945e-03  -1.52078840e-06   7.88503187e-23   2.19801465e-05   8.13204989e-04   0.00000000e+00
 1.62300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724869e-03  -1.52269504e-06   8.74568642e-23   2.19801469e-05   8.13205043e-04   0.00000000e+00
 1.62400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724938e-03  -1.51909663e-06  -8.66057967e-23   2.19801463e-05   8.13205037e-04   0.00000000e+00
 1.62500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724843e-03  -1.52337210e-06  -2.58114183e-24   2.19801461e-05   8.13205105e-04   0.00000000e+00
 1.62600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724988e-03  -1.52003066e-06  -6.76233002e-24   2.19801469e-05   8.13204923e-04   0.00000000e+00
 1.62700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724814e-03  -1.51964877e-06  -8.77051693e-24   2.19801459e-05   8.13205007e-04   0.00000000e+00
 1.62800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724977e-03  -1.52472907e-06   2.13407773e-24   2.19801455e-05   8.13205145e-04   0.00000000e+00
 1.62900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724827e-03  -1.51684674e-06   8.07605996e-23   2.19801476e-05   8.13205107e-04   0.00000000e+00
 1.63000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724958e-03  -1.52553031e-06   2.38717664e-24   2.19801466e-05   8.13205178e-04   0.00000000e+00
 1.63100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724856e-03  -1.51705005e-06  -4.85587060e-25   2.19801452e-05   8.13205107e-04   0.00000000e+00
 1.63200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724950e-03  -1.52427925e-06  -3.59911520e-24   2.19801463e-05   8.13205106e-04   0.00000000e+00
 1.63300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724831e-03  -1.51900381e-06   7.00606766e-24   2.19801468e-05   8.13205105e-04   0.00000000e+00
 1.63400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724953e-03  -1.52177083e-06  -1.14155387e-24   2.19801464e-05   8.13205225e-04   0.00000000e+00
 1.63500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724852e-03  -1.52294668e-06   7.33971178e-24   2.19801465e-05   8.13205204e-04   0.00000000e+00
 1.63600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724940e-03  -1.51775673e-06  -5.33702423e-24   2.19801456e-05   8.13205156e-04   0.00000000e+00
 1.63700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724809e-03  -1.52513168e-06   8.33995459e-23   2.19801456e-05   8.13205239e-04   0.00000000e+00
 1.63800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01725013e-03  -1.51749917e-06  -1.78516782e-25   2.19801466e-05   8.13205247e-04   0.00000000e+00
 1.63900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724749e-03  -1.52448379e-06  -9.53145745e-24   2.19801459e-05   8.13205371e-04   0.00000000e+00
 1.64000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724954e-03  -1.51891443e-06  -8.64405506e-23   2.19801450e-05   8.13205401e-04   0.00000000e+00
 1.64100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724869e-03  -1.52236316e-06   7.26884572e-23   2.19801456e-05   8.13205466e-04   0.00000000e+00
 1.64200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724925e-03  -1.52073813e-06  -1.02498893e-23   2.19801450e-05   8.13205569e-04   0.00000000e+00
 1.64300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724807e-03  -1.52074429e-06  -8.31136563e-24   2.19801447e-05   8.13205625e-04   0.00000000e+00
 1.64400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724922e-03  -1.52297624e-06   8.47179945e-23   2.19801463e-05   8.13205506e-04   0.00000000e+00
 1.64500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724823e-03  -1.51748111e-06   8.97375063e-23   2.19801458e-05   8.13205452e-04   0.00000000e+00
 1.64600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724883e-03  -1.52509095e-06   1.71638466e-22   2.19801444e-05   8.13205568e-04   0.00000000e+00
 1.64700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724833e-03  -1.51774810e-06  -7.25746591e-23   2.19801457e-05   8.13205516e-04   0.00000000e+00
 1.64800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724908e-03  -1.52351827e-06   9.00379439e-23   2.19801458e-05   8.13205509e-04   0.00000000e+00
 1.64900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724805e-03  -1.52010306e-06  -4.30513055e-24   2.19801449e-05   8.13205477e-04   0.00000000e+00
 1.65000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724926e-03  -1.52027613e-06  -7.33776186e-23   2.19801449e-05   8.13205541e-04   0.00000000e+00
 1.65100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724737e-03  -1.52378464e-06   2.69300783e-24   2.19801454e-05   8.13205591e-04   0.00000000e+00
 1.65200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724926e-03  -1.51767845e-06  -7.86713599e-25   2.19801459e-05   8.13205602e-04   0.00000000e+00
 1.65300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724795e-03  -1.52475831e-06  -9.67542563e-25   2.19801459e-05   8.13205630e-04   0.00000000e+00
 1.65400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724891e-03  -1.51771713e-06  -3.32028008e-24   2.19801446e-05   8.13205545e-04   0.00000000e+00
 1.65500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724781e-03  -1.52349101e-06   2.58624893e-24   2.19801452e-05   8.13205510e-04   0.00000000e+00
 1.65600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724912e-03  -1.51997678e-06   8.07741332e-23   2.19801468e-05   8.13205402e-04   0.00000000e+00
 1.65700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724733e-03  -1.52046593e-06   1.21918763e-24   2.19801462e-05   8.13205419e-04   0.00000000e+00
 1.65800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724877e-03  -1.52313834e-06  -8.14967079e-23   2.19801451e-05   8.13205483e-04   0.00000000e+00
 1.65900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724768e-03  -1.51880400e-06  -1.31440205e-24   2.19801465e-05   8.13205471e-04   0.00000000e+00
 1.66000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724859e-03  -1.52344094e-06   2.73926212e-24   2.19801467e-05   8.13205452e-04   0.00000000e+00
 1.66100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724719e-03  -1.51894253e-06   2.95134022e-24   2.19801459e-05   8.13205414e-04   0.00000000e+00
 1.66200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724914e-03  -1.52212999e-06   7.96514364e-24   2.19801463e-05   8.13205550e-04   0.00000000e+00
 1.66300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724696e-03  -1.52261317e-06  -4.30227724e-24   2.19801470e-05   8.13205410e-04   0.00000000e+00
 1.66400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724877e-03  -1.51737601e-06   8.28366127e-23   2.19801466e-05   8.13205347e-04   0.00000000e+00
 1.66500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724737e-03  -1.52606205e-06   7.88187571e-23   2.19801462e-05   8.13205400e-04   0.00000000e+00
 1.66600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724877e-03  -1.51622137e-06   7.78912845e-23   2.19801461e-05   8.13205328e-04   0.00000000e+00
 1.66700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724713e-03  -1.52568672e-06   5.66261561e-25   2.19801464e-05   8.13205465e-04   0.00000000e+00
 1.66800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724911e-03  -1.51810664e-06  -6.11576747e-24   2.19801465e-05   8.13205530e-04   0.00000000e+00
 1.66900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724686e-03  -1.52219509e-06   8.82655972e-23   2.19801455e-05   8.13205764e-04   0.00000000e+00
 1.67000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724882e-03  -1.52344471e-06  -6.14954173e-24   2.19801456e-05   8.13205716e-04   0.00000000e+00
 1.67100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724770e-03  -1.51632731e-06  -8.26970733e-24   2.19801466e-05   8.13205570e-04   0.00000000e+00
 1.67200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724811e-03  -1.52650144e-06  -8.50960609e-24   2.19801454e-05   8.13205592e-04   0.00000000e+00
 1.67300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724765e-03  -1.51591629e-06   1.17346099e-23   2.19801450e-05   8.13205573e-04   0.00000000e+00
 1.67400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724865e-03  -1.52586192e-06  -8.33335082e-23   2.19801462e-05   8.13205706e-04   0.00000000e+00
 1.67500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724756e-03  -1.51786257e-06   3.47961211e-24   2.19801456e-05   8.13205708e-04   0.00000000e+00
 1.67600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724871e-03  -1.52313120e-06  -3.37171176e-24   2.19801446e-05   8.13205760e-04   0.00000000e+00
 1.67700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724790e-03  -1.51994711e-06   3.30540284e-24   2.19801449e-05   8.13205867e-04   0.00000000e+00
 1.67800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724797e-03  -1.52220252e-06   7.99053520e-23   2.19801453e-05   8.13205822e-04   0.00000000e+00
 1.67900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724789e-03  -1.52000438e-06  -8.01158099e-23   2.19801455e-05   8.13205774e-04   0.00000000e+00
 1.68000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01724880e-03  -1.52250833e-06  -4.33979888e-24   2.19801452e-05   8.13205681e-04   0.00000000e+00
